movie_id,title,tags1
576,The Wild Bunch,aging outlaw pike bishop william holden prepares to retire after one final robbery joined by his gang which includes dutch engstrom ernest borgnine and brothers lyle warren oates and tector gorch ben johnson bishop discovers the heist is a setup orchestrated in part by his old partner deke thornton robert ryan as the remaining gang takes refuge in mexican territory thornton trails them resulting in fierce gunfights with plenty of casualties williamholden ernestborgnine robertryan edmondobrien warrenoates jaimesnchez benjohnson emiliofernndez strothermartin lqjones albertdekker bohopkins dubtaylor paulharper jorgerussek alfonsoaru billhart rayfordbarnes stephenferry soniaamelio chalogonzlez chanourueta elsacrdenas auroraclavel enriquelucero elizabethdupeyrn joschvez rendupeyrn pedrogalvn gracieladoring fernandowagner ivanjrado margaritoluna liliacastillo archiebutler tapcanutt gordontdawson mickeygilbert robertbuzzhenry buckholland waltlarue matthewpeckinpah jackwilliams joeyrigoyen sampeckinpah adventure western underdog robbery bountyhunter texas mexicanrevolution friendship honor gang shootout soldier steamlocomotive righteousrage
13990,The Wackness,set in new york city in the sweltering summer the wackness tells the story of a troubled teenage drug dealer who trades pot for therapy sessions with a drugaddled psychiatrist things get more complicated when he falls for one of his classmates who just happens to be the doctors daughter this is a comingofage story about sex drugs music and what it takes to be a man benkingsley famkejanssen joshpeck oliviathirlby marykateolsen janeadams methodman aaronyoo taliabalsam davidwohl bobdishy joannamerlin shannonbriggs roymiltondavis alexanderflores jonathanlevine drama comingofage marijuana summer
11583,The First Great Train Robbery,in victorian england a master criminal makes elaborate plans to steal a shipment of gold from a moving train seanconnery donaldsutherland lesleyannedown alanwebb malcolmterris robertlang michaelelphick waynesleep pamelasalem gabriellelloyd jamescossins johnbett janineduvitski noeljohnson peterbutterworth patrickbarr hubertrees briandesalvo andrmorell donaldchurchill brianglover joecahill cecilnash michaelcrichton thriller adventure drama crime publichanging strongbox goldtheft britishhistory historicfigure pianoplaying eyepatch horsecarriage openingactionscene unwantedkiss
18602,Morvern Callar,following her boyfriends suicide supermarket clerk morvern callar passes off his unpublished novel as her own samanthamorton kathleenmcdermott jameswilson dollywells paulpopplewell bryandick rubymilton lindamcguire raifepatrickburchell deshamilton lynneramsay drama independentfilm womandirector
27549,Beastmaster 2: Through the Portal of Time,mark singer returns as dar the warrior who can talk to the beasts dar is forced to travel to earth to stop his evil brother from stealing an atomic bomb and turning their native land from a desert into well a desert written by jim palin marcsinger kariwuhrer sarahdouglas wingshauser robertfieldsteel arthurmalet robertzdar jamesavery paulgoodman markroberts michaelberryman davidcarrera carlciarfalio larrydobkin jimeagle gordongreene lawrencemandley dickwarlock victrevino waynepre rexpierson frankwelker danworen sylviotabet action adventure fantasy sciencefiction basedonnovel timetravel sequel psychotronic swordandsandal beastmaster warrior timeportal gunfight swordandsorcery
59728,The 5th Quarter,in the wake of a car crash that killed his brother football player jon abbate leads his schools struggling team to its most successful season ever aidanquinn andiemacdowell ryanmerriman michaelharding stacyearl mattmcgrath jillianbatherson anessaramsey sammynaginjuguna stefanguy micahandrews mandymanis joshsmith rickbieber drama americanfootball lossofbrother funeral sport prayer gymnasium coach basedontruestory numberintitle familyrelationships autoaccident
10930,The Flower of Evil,three generations of a wealthy bordeaux family are caught in the crossfire when anne decides to run for mayor thanks to a political pamphlet that revives an old murder scandal benotmagimel mlaniedoutey suzanneflon bernardlecoq nathaliebaye claudechabrol drama return suppressedpast bourgeoisie mayorelections suspense wealth familyconflict
32395,The Greatest,teenagers rose and bennett were in love and then a car crash claimed bennetts life he left behind a grieving mother father and younger brother and rose was left all alone she has no family to turn to for support so when she finds out shes pregnant she winds up at the brewers door she needs their help and although they cant quite admit it they each need her so they can begin to heal piercebrosnan susansarandon careymulligan aarontaylorjohnson johnnysimmons kevinhagan amymorton deirdreoconnell milesrobbins caraseymour ramseyfaragallah jenniferehle colbyminifie maryannurbano zokravitz michaelshannon johnboyd alexanderflores shanafeste drama womandirector
58882,Snow Flower and the Secret Fan,a story set in 19th century china and centered on the lifelong friendship between two girls who develop their own secret code as a way to contend with the rigid cultural norms imposed on women libingbing junjihyun hughjackman vivianwu jiangwu russellwong cocochiangyi fangzhoubo huqingyun caoshiping zhangruijia sunfeihu luzhong luyiching archiekao dingxiaohui zhangliqiu shendanping waynewang drama history fan duringcreditsstinger
7547,Come Early Morning,lucy wakes up in bed with a stranger and obviously from a night of drinking she checks out and pays for the motel room on her account through her grandmother she finds out her father is in town and pays him a visit she agrees to go to his new church ashleyjudd lauraprepon jeffreydonovan stacykeach scottwilson timblakenelson christinereneeward candycehinkle patcorley dianeladd wallywelch ritchiemontgomery nancyellenmills raymckinnon annmariehall jasondavis jasontdavis richardleecrow chuckborden joeylaurenadams drama romance bar motel onenightstand beer blonde dog womandirector
35944,Lucky Break,halfway through his 12year prison sentence for an incompetent armed robbery jimmy hands gets a lucky break hes transferred to a prison from which he can probably escape he convinces the governor to stage a musical in an old chapel next to the prisons outer wall he rounds up volunteer actors and puts his escape plan into production two other barriers besides the wall confront him the arrival of a nasty inmate john toombes who insists on joining the escape and jimmys feelings of attraction for anabel a social worker who agrees to appear in the play opening night approaches is this jimmys breakout performance jamesnesbitt oliviawilliams timothyspall christopherplummer billnighy lenniejames roncook peterwight celiaimrie raymondwaring johnpiercejones petermcnamara ramjohnholder julianbarratt frankharper desmondmcnamara andylinden annettebentley williamhowe ofouhiara brianabbott petercattaneo action comedy
42222,Julia,at the behest of an old and dear friend playwright lillian hellman undertakes a dangerous mission to smuggle funds into nazi germany janefonda vanessaredgrave jasonrobards maximilianschell halholbrook rosemarymurphy merylstreep doradoll elisabethmortensen johnglover lisapelikan cathleennesbitt susanjones mauricedenham fredzinnemann drama friends playwright
13827,"Surfer, Dude",a wave twisting tale of a soul searching surfer experiencing an existential crisis matthewmcconaughey jeffreynordling willienelson woodyharrelson zacharyknighton ramnrodrguez travisfimmel amberhay srbindler comedy surfing sport
44260,Lake of Fire,an unflinching look at the how the battle over abortion rights has played out in the united states over the last 15 years noamchomsky billbaird flipbenham tonykaye documentary
9282,11:14,tells the seemingly random yet vitally connected story of a set of incidents that all converge one evening at 1114pm the story follows the chain of events of five different characters and five different storylines that all converge to tell the story of murder and deceit henrythomas blakeheron barbarahershey hilaryswank clarkgregg shawnhatosy starksands colinhanks benfoster patrickswayze rachaelleighcook jasonsegel rickgomez gregmarcks crime drama thriller alcohol sex robbery secret gun ambulance vandalism chase arrest police cops murder crash connected
